Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.078,28.849434835826376,0.4000313091584354,0.4000000036770852,-3.3941031389932375e-07,0.4000000036770852,0.9999943284090219,0.9919899568454947,0.9999976623132304,0.9959812238176176
0.08,28.849422477189385,0.40003104597556666,0.40000000404207225,-3.471695197401873e-07,0.40000000404207225,0.9999943338749284,0.991989961820577,0.9999976651921527,0.9959812276777357
0.082,28.849409840428667,0.40003077764499334,0.4000000044321427,-3.548614178945479e-07,0.4000000044321427,0.9999943393985377,0.9919899668636195,0.999997668107838,0.9959812315889099
0.084,28.849396927990334,0.400030504242516,0.4000000048482501,-3.62484731312516e-07,0.4000000048482501,0.9999943449762917,0.9919899719720061,0.9999976710586689,0.9959812355490429
0.086,28.849383742366147,0.4000302258441101,0.40000000529135077,-3.7003820180416433e-07,0.40000000529135077,0.9999943506046703,0.9919899771431423,0.9999976740430425,0.9959812395560554
0.088,28.84937028609281,0.4000299425259296,0.40000000576240297,-3.7752059008120296e-07,0.40000000576240297,0.999994356280194,0.991989982374456,0.999997677059372,0.9959812436078874
0.09,28.849356561751307,0.40002965436430893,0.4000000062623663,-3.8493067579953987e-07,0.4000000062623663,0.9999943619994224,0.9919899876633982,0.9999976801060855,0.9959812477024977
0.092,28.849342571966215,0.4000293614357648,0.4000000067922008,-3.922672576025798e-07,0.4000000067922008,0.9999943677589544,0.9919899930074414,0.9999976831816259,0.9959812518378641
0.094,28.84932831940501,0.40002906381699765,0.40000000735286634,-3.995291531650434e-07,0.40000000735286634,0.9999943735554304,0.9919899984040818,0.9999976862844523,0.9959812560119832
0.096,28.8493138067774,0.40002876158489276,0.400000007945322,-4.0671519923727207e-07,0.400000007945322,0.9999943793855292,0.9919900038508376,0.9999976894130388,0.9959812602228713
0.098,28.84929903683461,0.4000284548165193,0.40000000857052487,-4.1382425168973395e-07,0.40000000857052487,0.9999943852459708,0.9919900093452502,0.9999976925658748,0.995981264468563
