Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.962,-0.968290063888159,0.33041895864160525,0.399999529123306,0.00040371537000507304,1.8831150875096936,1.034277861292044,0.9622027446141787,0.9661148939006822,0.9622892536314088
2.964,-0.9534446166845575,0.33087625309721946,0.399999529123306,0.0004210123552511447,1.8829231434178249,1.0342612733764764,0.9622108073016691,0.9661321702003505,0.9623034730685093
2.966,-0.9379785830171722,0.3313442817712318,0.399999529123306,0.00043819195048185337,1.8827321578772165,1.0342450962899565,0.9622195484140295,0.966150178316324,0.9623184348227679
2.968,-0.9218962368559561,0.3318229370799995,0.399999529123306,0.00045525149747974815,1.882542091920568,1.0342293262521582,0.962228959976979,0.9661689096136311,0.9623341301478273
2.97,-0.9052019473755347,0.3323121099292886,0.399999529123306,0.0004721883653755359,1.8823529069018754,1.0342139593803004,0.9622390338790193,0.9661883553209425,0.9623505501544821
2.972,-0.8879001779639835,0.3328116897343634,0.399999529123306,0.0004889999510204132,1.8821645645061802,1.0341989916919123,0.9622497618753088,0.9662085065342088,0.9623676858145799
2.974,-0.8699954852182332,0.33332156444025857,0.399999529123306,0.000505683679353378,1.8819770267591094,1.034184419107628,0.9622611355915613,0.9662293542203209,0.9623855279649461
2.976,-0.8514925179264066,0.3338416205422298,0.399999529123306,0.0005222370037633553,1.8817902560361912,1.0341702374539932,0.9622731465279679,0.9662508892207904,0.9624040673113324
2.978,-0.8323960160371466,0.33437174310638706,0.399999529123306,0.000538657406446213,1.8816042150719572,1.0341564424662961,0.9622857860631376,0.9662731022554504,0.962423294432385
2.98,-0.8127108096162536,0.33491181579050305,0.399999529123306,0.000554942398756502,1.881418866968818,1.0341430297914105,0.9622990454580577,0.966295983926171,0.9624431997836297
2.982,-0.7924418177906837,0.33546172086500303,0.399999529123306,0.0005710895215539994,1.881234175205715,1.034129994990654,0.9623129158600674,0.9663195247205908,0.9624637737014746
2.984,-0.7715940476802392,0.3360213392341273,0.399999529123306,0.0005870963455448888,1.881050103646545,1.0341173335426592,0.962327388306848,0.9663437150158622,0.962485006407226
2.986,-0.750172593317,0.3365905504572767,0.399999529123306,0.0006029604716176532,1.8808666165483519,1.034105040846255,0.9623424537304222,0.9663685450824067,0.9625068880111152
2.988,-0.7281826345528332,0.337169232770524,0.399999529123306,0.0006186795311735213,1.88068367856929,1.0340931122233568,0.9623581029611619,0.9663940050876785,0.9625294085163352
2.99,-0.705629435955028,0.33775726310830967,0.399999529123306,0.0006342511864515382,1.8805012547763507,1.0340815429218648,0.9623743267318069,0.9664200850999388,0.962552557823087
2.992,-0.6825183456904068,0.3383545171253002,0.399999529123306,0.000649673130848104,1.88031931065285,1.0340703281185664,0.9623911156814842,0.9664467750920321,0.9625763257326282
2.994,-0.6588547943979484,0.3389608692184266,0.399999529123306,0.000664943089231051,1.8801378121056826,1.0340594629220419,0.9624084603597312,0.9664740649451673,0.9626007019513257
2.996,-0.6346442940502901,0.3395761925490879,0.399999529123306,0.0006800588182481059,1.8799567254723362,1.0340489423755754,0.9624263512305216,0.9665019444527014,0.9626256760947123
2.998,-0.6098924368041388,0.3402003590655255,0.399999529123306,0.0006950181066298036,1.879776017527659,1.034038761460061,0.9624447786762867,0.9665304033239221,0.9626512376915393
3.0,-0.5846048938399675,0.3408332395253637,0.399999529123306,0.0007098187754867052,1.8795956554903903,1.034028915096912,0.962463733001936,0.9665594311878293,0.9626773761878277
3.002,-0.5587874141910287,0.3414747035183189,0.399999529123306,0.0007244586786009814,1.8794156070294459,1.034019398150965,0.9624832044388698,0.9665890175969117,0.9627040809509162
3.004,-0.5324458235620322,0.3421246194890687,0.399999529123306,0.0007389357027122366,1.8792358402699556,1.0340102054333773,0.9625031831489846,0.9666191520309191,0.9627313412734988
3.006,-0.5055860231376357,0.3427828547602857,0.399999529123306,0.0007532477677975702,1.8790563237990623,1.0340013317045225,0.9625236592286703,0.9666498239006275,0.9627591463776579
3.008,-0.47821398838089996,0.3434492755558337,0.399999529123306,0.0007673928273458628,1.8788770266714643,1.0339927716768726,0.9625446227127941,0.966681022551594,0.9627874854188843
3.01,-0.45033576782206314,0.3441237470241174,0.399999529123306,0.0007813688686261716,1.8786979184147201,1.0339845200178759,0.9625660635786705,0.9667127372679025,0.9628163474900844
3.012,-0.4219574818376625,0.34480613326159426,0.399999529123306,0.0007951739129502927,1.8785189690342994,1.0339765713528177,0.9625879717500171,0.9667449572758954,0.9628457216255751
3.014,-0.3930853214204086,0.3454962973364354,0.399999529123306,0.0008088060159293519,1.87834014901839,1.033968920267673,0.9626103371008906,0.9667776717478925,0.9628755968050607
3.016,-0.3637255469398286,0.3461941013123446,0.399999529123306,0.0008222632677244866,1.8781614293424556,1.0339615613119428,0.962633149459606,0.9668108698058936,0.962905961957592
3.018,-0.33388448689409606,0.34689940627252064,0.399999529123306,0.000835543793291481,1.877982781473543,1.0339544890014727,0.9626563986126315,0.9668445405252634,0.9629368059655058
3.02,-0.30356853665305744,0.3476120723437736,0.399999529123306,0.0008486457526194183,1.8778041773743452,1.0339476978212572,0.9626800743084625,0.9668786729383976,0.9629681176683428
