Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gAST.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.502,2.689577953827577,0.3771267464468642,0.4024299434534913,-2.398561427502952e-05,0.4024299434534913,1.0189226393251958,0.9543118288241995,0.9619420212027475,0.9563864836525808
5.504,2.688828329946709,0.3771704965244092,0.402441982685685,-1.7661584151839722e-05,0.402441982685685,1.018919780099737,0.95431165406443,0.9619429894412007,0.9563870215717772
5.506,2.688306209831094,0.37721852126126,0.40245351831023546,-1.1346715148409787e-05,0.40245351831023546,1.0189170789612276,0.9543117386133945,0.9619442396174469,0.9563878447178094
5.508,2.6880112422199227,0.37727080263372326,0.40246454914917335,-5.04219879236838e-06,0.40246454914917335,1.0189145358522163,0.9543120817125561,0.9619457707518845,0.9563889521587108
5.51,2.687943033036697,0.3773273218512684,0.4024750741239186,1.25077783057732e-06,0.4024750741239186,1.0189121506767749,0.9543126825461761,0.9619475818055131,0.9563903429013503
5.512,2.6881011455530217,0.3773880593616379,0.40248509225527745,7.5310322920989125e-06,0.40248509225527745,1.0189099233007093,0.9543135402417185,0.961949671680365,0.9563920158918694
5.514,2.688485100560129,0.37745299485608097,0.402494602663421,1.3797387035400867e-05,0.402494602663421,1.0189078535517793,0.9543146538702735,0.9619520392199536,0.956393970016142
5.516,2.689094376548088,0.3775221072747122,0.4025036045678444,2.0048669588002085e-05,0.4025036045678444,1.018905941219932,0.9543160224469938,0.9619546832097352,0.9563962041002466
5.518,2.68992840989265,0.3775953748119909,0.4025120972873075,2.6283712773154605e-05,0.4025120972873075,1.018904186057549,0.9543176449315501,0.9619576023775885,0.9563987169109568
5.52,2.6909865950496767,0.37767277492232304,0.4025200802397568,3.2501354919808535e-05,0.4025200802397568,1.0189025877797042,0.9543195202286002,0.9619607953943073,0.9564015071562468
5.522,2.692268284757107,0.37775428432578023,0.40252755294222803,3.870044007113328e-05,0.40252755294222803,1.0189011460644348,0.9543216471882745,0.9619642608741076,0.9564045734858124
5.524,2.6937727902443944,0.3778398790139408,0.402534515010731,4.4879818191527356e-05,0.402534515010731,1.018899860553023,0.9543240246066766,0.9619679973751516,0.9564079144916094
5.526,2.69549938144938,0.3779295342558452,0.402540966160115,5.103834537212706e-05,0.402540966160115,1.0188987308502901,0.9543266512263979,0.9619720034000816,0.9564115287084031
5.528,2.697447287242528,0.378023224604071,0.402546906203916,5.717488403472505e-05,0.402546906203916,1.0188977565249033,0.9543295257370482,0.9619762773965731,0.9564154146143371
5.53,2.6996156956584763,0.37812092390091945,0.4025523350541856,6.328830313410954e-05,0.4025523350541856,1.018896937109691,0.9543326467758005,0.9619808177578969,0.9564195706315143
5.532,2.7020037541348403,0.3782226052847184,0.40255725272130105,6.937747835875827e-05,0.40255725272130105,1.0188962721019716,0.9543360129279478,0.9619856228234974,0.9564239951265916
5.534,2.7046105697582177,0.37832824119623787,0.40256165931375737,7.544129232989788e-05,0.40256165931375737,1.018895760963892,0.9543396227274765,0.9619906908795833,0.9564286864113906
